CATCODE,CLASS,SUBCLASS,NAME,NUM_1,UNIT_1,H,COUNTY,ST,LATITUDE,LONGITUDE,ALT (ft ASL),R95 (sm),VNTK_M,VNTK_S,DATE REVIEWED,REVIEWER,CHANGE_LOG1,
75200,OMT,MILITARY BASES,STAGEFIELD BROWN 4B,1,,US,COFFEE,AL,31.38632,-85.97227,408,0.25,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD RUNKLE,1,,US,COFFEE,AL,31.34039,-86.09189,179,0.35,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD SKELLY,1,,US,COFFEE,AL,31.28573,-86.12984,189,0.35,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD STINSON 5AB,1,,US,COFFEE,AL,31.35958,-86.01395,355,0.25,09P0,12P0,20220201,DMT,,
25210,ECON,AMMONIA PRODUCTION,CHEROKEE NITROGEN CHEROKEE AL,"2,055",MTPD,US,COLBERT,AL,34.80585,-87.93557,490,0.25,14Q7,18Q8,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (ROBERT MOSES NIAGARA DAM),"2,429",MW,US,NIAGARA,NY,43.14269,-79.04040,301,0.10,16Q8,18Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TETC BARTON AL,"57,800",CERT_HP,US,COLBERT,AL,34.64833,-87.91278,734,0.05,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",NORTHWEST ALABAMA REGIONAL,"6,123",EMB/YR,US,COLBERT,AL,34.74531,-87.61022,533,0.80,09P0,12P0,20201015,DMT,,
45310,ECON,RAILROAD YARDS,NS SHEFFIELD YARD AL,1,,US,COLBERT,AL,34.71208,-87.60913,519,0.60,11Q5,13Q5,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP JAMES H MILLER JR,"2,822",MW,US,JEFFERSON,AL,33.63291,-87.05919,305,0.15,14Q7,18Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,NOLF EVERGREEN,1,,US,CONECUH,AL,31.41512,-87.04395,250,0.65,09P0,12P0,20220201,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 105 ROCKFORD AL,"45,000",CERT_HP,US,COOSA,AL,32.89629,-86.17140,812,0.05,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BRUCE MANSFIELD,"2,741",MW,US,BEAVER,PA,40.63469,-80.41600,732,0.11,14Q7,18Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,GENERAL DYNAMICS MISSION SYSTEMS CULLMAN AL,1,$$$$,US,CULLMAN,AL,34.20931,-86.88785,850,0.05,14Q7,16Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,BASEFIELD CAIRNS,1,,US,DALE,AL,31.27870,-85.71488,298,0.70,09P0,12P0,20220201,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",CAIRNS AAF,1,EMB/YR,US,DALE,AL,31.27578,-85.71335,298,0.80,09P0,12P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",DOTHAN REGIONAL,"58,860",EMB/YR,US,DALE,AL,31.32131,-85.44968,384,0.90,09P0,12P0,20201015,DMT,,
75200,OMT,MILITARY BASES,FORT RUCKER,1,,US,DALE,AL,31.40389,-85.74731,304,8.2,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,HALL ANGS,1,,US,DALE,AL,31.32957,-85.46601,387,0.10,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD GOLDBERG,1,,US,DALE,AL,31.41516,-85.46340,355,0.25,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD HUNT,1,,US,DALE,AL,31.38016,-85.58011,259,0.30,09P0,12P0,20220201,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",CRAIG FIELD,5,EMB/YR,US,DALLAS,AL,32.34395,-86.98781,159,0.75,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SOUT SELMA AL,"33,320",CERT_HP,US,DALLAS,AL,32.52622,-86.93087,428,0.05,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP FORT MYERS,"2,681",MW,US,LEE,FL,26.69845,-81.78273,8,0.20,14Q7,18Q7,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (JOHN DAY),"2,160",MW,US,SHERMAN,OR,45.71411,-120.69246,163,0.20,16Q8,18Q8,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (HOOVER),"2,080",MW,US,CLARK,NV,36.01549,-114.73832,910,0.05,16Q8,18Q8,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (LUDINGTON),"1,979",MW,US,MASON,MI,43.89394,-86.44506,602,0.05,16Q8,18Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SOUT ELMORE AL,"26,200",CERT_HP,US,ELMORE,AL,32.52337,-86.31946,191,0.03,11Q7,13Q7,20220202,DMT,,
41920,LC3,CRITICAL TELECOM,AT&T BREWTON AL,1,,US,ESCAMBIA,AL,31.15714,-87.15448,307,0.02,10Q6,12Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",BREWTON MUNICIPAL,0,EMB/YR,US,ESCAMBIA,AL,31.05083,-87.06597,84,0.60,09P0,12P0,20201015,DMT,,
75200,OMT,MILITARY BASES,NOLF BREWTON,1,,US,ESCAMBIA,AL,31.04853,-87.06449,89,0.70,09P0,12P0,20220201,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP JACK MCDONOUGH,"2,604",MW,US,COBB,GA,33.82836,-84.47110,787,0.30,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",NORTHEAST ALABAMA REGIONAL,5,EMB/YR,US,ETOWAH,AL,33.97265,-86.08908,553,0.85,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ROCKPORT,"2,600",MW,US,SPENCER,IN,37.92580,-87.03527,400,0.13,14Q7,18Q7,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS QPC CARSR HALEYVILLE AL,1,,US,FRANKLIN,AL,34.41567,-87.53983,113,0.03,10Q7,10Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD HIGHBLUFF,1,,US,GENEVA,AL,31.15072,-85.73659,284,0.25,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD TAC-X,1,,US,GENEVA,AL,31.12254,-85.97910,139,0.30,09P0,12P0,20220201,DMT,,
47100,ECON,LOCKS,TENN-TOM WATERWAY LOCK & DAM (HOWELL HEFLIN),"58,000",ACRE-FT,US,GREENE,AL,32.83715,-88.13566,75,0.02,39P0,39P0,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",TOMBIGBEE RIVER I-59 AL,1,,US,GREENE,AL,32.73731,-88.09912,80,0.20,17Q8,23Q8,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP GAVIN POWER,"2,600",MW,US,GALLIA,OH,38.93581,-82.11750,566,0.15,14Q7,18Q7,20220202,DMT,,
47100,ECON,LOCKS,BLACK WARRIOR-TOMBIGBEE WATERWAY SYSTEM LOCK & DAM (A I SELDEN),"58,650",ACRE-FT,US,HALE,AL,32.77372,-87.83117,89,0.02,39P0,39P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SOUT GALLION AL,"28,670",CERT_HP,US,HALE,AL,32.49952,-87.71471,195,0.03,11Q7,13Q7,20220202,DMT,,
42141,ECON,SPENT FUEL INSTALLATIONS,ISFSI NPP JOSEPH M FARLEY,"1,497",MT,US,HOUSTON,AL,31.22108,-85.11126,153,0.03,45Z0,45Z0,20220202,DMT,,
42140,ECON,NUCLEAR POWER PLANTS,NPP PALO VERDE,"4,210",MW,US,MARICOPA,AZ,33.38725,-112.86529,951,0.25,14Q7,18Q7,20220403,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD ALLEN,1,,US,HOUSTON,AL,31.23100,-85.65064,360,0.25,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,STAGEFIELD TOTH,1,,US,HOUSTON,AL,31.22858,-85.55871,312,0.25,09P0,12P0,20220201,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",117TH ARW (KC-135R),2,ARS,US,JEFFERSON,AL,33.56769,-86.75467,624,0.20,12P0,14P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (BRHMALMT),1,,US,JEFFERSON,AL,33.51711,-86.81249,604,0.02,10Q6,12Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,ALABAMA ARNG AASF2 BIRMINGHAM,1,,US,JEFFERSON,AL,33.57105,-86.75015,634,0.10,09P0,12P0,20220201,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",BESSEMER,25,EMB/YR,US,JEFFERSON,AL,33.31261,-86.92631,697,0.60,09P0,12P0,20201015,DMT,,
45310,ECON,RAILROAD YARDS,BHRR ENSLEY YARD AL,1,,US,JEFFERSON,AL,33.50673,-86.90928,575,0.25,11Q5,13Q5,20220202,DMT,,
74300,LC3,CITY HALL,BIRMINGHAM CITY HALL,"200,733",POPULATION,US,JEFFERSON,AL,33.52004,-86.81087,609,0.10,10P0,12P2,20220202,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",BIRMINGHAM-SHUTTLESWORTH INTERNATIONAL,"1,516,075",EMB/YR,US,JEFFERSON,AL,33.56389,-86.75231,609,1.3,09P0,12P0,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF EAST THOMAS YARD AL,1,,US,JEFFERSON,AL,33.53077,-86.84133,541,0.40,11Q5,13Q5,20220202,DMT,,
23300,ECON,STEEL PRODUCTION,COMMERCIAL METALS BIRMINGHAM AL,661,MT,US,JEFFERSON,AL,33.53422,-86.75690,653,0.20,17Q7,19Q7,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,CSX CENTRAL ALABAMA ICTF AL,1,,US,JEFFERSON,AL,33.41276,-86.94708,523,0.30,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,CSXT BOYLES YARD AL,1,,US,JEFFERSON,AL,33.56316,-86.78785,595,0.60,11Q5,13Q5,20220202,DMT,,
77211,ECON,FEDERAL RESERVE BRANCH,FRB BRANCH BIRMINGHAM AL,1,,US,JEFFERSON,AL,33.48017,-86.70583,608,0.10,10P0,12P2,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SOUT TARRANT AL,"12,050",CERT_HP,US,JEFFERSON,AL,33.59362,-86.76753,545,0.02,11Q7,13Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,NS NORRIS YARD AL,1,,US,JEFFERSON,AL,33.55683,-86.68699,753,0.75,11Q5,13Q5,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,NS TOFC/COFC BIRMINGHAM AL,1,,US,JEFFERSON,AL,33.30240,-87.03932,522,0.20,11Q5,13Q5,20220202,DMT,,
23300,ECON,STEEL PRODUCTION,NUCOR STEEL BIRMINGHAM AL,661,MT,US,JEFFERSON,AL,33.54571,-86.80519,567,0.15,17Q7,19Q7,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE SUMPTER SMITH ANGB,1,,US,JEFFERSON,AL,33.57214,-86.75459,663,0.05,21Q9,21Q9,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,SOUTHERN RESEARCH INSTITUTE BIRMINGHAM AL,"410,000,000",$$$$,US,JEFFERSON,AL,33.50402,-86.79710,694,0.10,14Q7,16Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,SUMPTER SMITH ANGB,1,,US,JEFFERSON,AL,33.57106,-86.75414,643,0.50,09P0,12P0,20220201,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CUMBERLAND,"2,600",MW,US,STEWART,TN,36.39157,-87.65500,394,0.11,14Q7,18Q7,20220202,DMT,,
23300,ECON,STEEL PRODUCTION,US STEEL FAIRFIELD AL,"2,400",MT,US,JEFFERSON,AL,33.48574,-86.92151,550,0.30,17Q7,19Q7,20220202,DMT,,
47100,ECON,LOCKS,TENNESSEE RIVER LOCK & DAM (WHEELER),"228,045",ACRE-FT,US,LAUDERDALE,AL,34.81357,-87.38384,558,0.02,39P0,39P0,20220202,DMT,,
47100,ECON,LOCKS,TENNESSEE RIVER LOCK & DAM (WILSON),"674,220",ACRE-FT,US,LAUDERDALE,AL,34.80454,-87.62789,407,0.02,39P0,39P0,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (THE DALLES),"1,820",MW,US,KLICKITAT,WA,45.61738,-121.12424,180,0.20,16Q8,18Q8,20220202,DMT,,
49620,ECON,COLLEGES AND UNIVERSITIES,AUBURN UNIVERSITY,1,,US,LEE,AL,32.59336,-85.49517,601,0.70,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",AUBURN UNIVERSITY REGIONAL,377,EMB/YR,US,LEE,AL,32.61511,-85.43400,748,0.70,09P0,12P0,20201015,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (RACCOON MOUNTAIN),"1,714",MW,US,MARION,TN,35.05641,-85.40651,"1,670",0.05,16Q8,18Q8,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP TRIMBLE COUNTY,"2,594",MW,US,TRIMBLE,KY,38.58493,-85.41166,473,0.30,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BARRY,"2,570",MW,US,MOBILE,AL,31.00658,-88.01127,22,0.15,14Q7,18Q7,20220202,DMT,,
42141,ECON,SPENT FUEL INSTALLATIONS,ISFSI NPP BROWNS FERRY,"2,377",MT,US,LIMESTONE,AL,34.70417,-87.11505,578,0.04,45Z0,45Z0,20220202,DMT,,
42140,ECON,NUCLEAR POWER PLANTS,NPP BROWNS FERRY,"3,494",MW,US,LIMESTONE,AL,34.70419,-87.11845,579,0.05,14Q7,18Q7,20220403,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",PRYOR FIELD REGIONAL,52,EMB/YR,US,LIMESTONE,AL,34.65406,-86.94536,588,0.60,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",TENNESSEE RIVER I-65 AL,1,,US,LIMESTONE,AL,34.57991,-86.90712,549,0.25,17Q8,23Q8,20220202,DMT,,
47100,ECON,LOCKS,ALABAMA RIVER LOCK & DAM (ROBERT F HENRY)1,"234,200",ACRE-FT,US,LOWNDES,AL,32.32370,-86.78308,108,0.02,39P0,39P0,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ABACO SYSTEMS HUNTSVILLE AL,"66,000,000",$$$$,US,MADISON,AL,34.69367,-86.67452,639,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AC HUNTSVILLE AL,"23,000,000",$$$$,US,MADISON,AL,34.78605,-86.53141,762,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AERO THERMAL TECHNOLOGIES HUNTSVILLE AL,"60,000,000",$$$$,US,MADISON,AL,34.72998,-86.67539,684,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AEROJET ROCKETDYNE (ADVANCED MANUFACTURING FACILITY) TONEY AL,1,$$$$,US,MADISON,AL,34.84300,-86.64097,891,0.06,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AEROJET ROCKETDYNE HUNTSVILLE AL,"48,000,000",$$$$,US,MADISON,AL,34.72577,-86.67415,675,0.04,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AEROSPACE CORPORATION HUNTSVILLE AL,1,$$$$,US,MADISON,AL,34.72993,-86.66654,674,0.03,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ALL POINTS LOGISTICS HUNTSVILLE AL,1,$$$$,US,MADISON,AL,34.72791,-86.66097,685,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,BOEING HUNTSVILLE AL,"24,000,000,000",$$$$,US,MADISON,AL,34.62638,-86.77580,585,0.25,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,DAVIDSON TECHNOLOGIES HUNTSVILLE AL,1,$$$$,US,MADISON,AL,34.72731,-86.68433,690,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,DYNETICS HUNTSVILLE AL,"1,400,000,000",$$$$,US,MADISON,AL,34.73611,-86.68146,699,0.20,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,GATR TECHNOLOGIES HUNTSVILLE AL,"660,000,000",$$$$,US,MADISON,AL,34.71735,-86.68871,671,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,GENERAL ATOMICS HUNTSVILLE AL,"24,000,000",$$$$,US,MADISON,AL,34.73641,-86.67181,686,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,GENERAL DYNAMICS MISSION SYSTEMS HUNTSVILLE AL,"330,000,000",$$$$,US,MADISON,AL,34.71860,-86.64991,650,0.05,14Q7,16Q7,20220202,DMT,,
74300,LC3,CITY HALL,HUNTSVILLE CITY HALL,"215,006",POPULATION,US,MADISON,AL,34.72815,-86.58658,622,0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",HUNTSVILLE EXECUTIVE - TOM SHARP JR FIELD,8,EMB/YR,US,MADISON,AL,34.85936,-86.55753,744,0.60,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",HUNTSVILLE INTERNATIONAL - CARL T JONES FIELD,"702,574",EMB/YR,US,MADISON,AL,34.63719,-86.77506,624,1.3,09P0,12P0,20201015,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,INTUITIVE RESEARCH HUNTSVILLE AL,"2,200,000,000",$$$$,US,MADISON,AL,34.72993,-86.66654,674,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS HUNTSVILLE AL,"1,200,000,000",$$$$,US,MADISON,AL,34.73399,-86.65549,673,0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,LOCKHEED MARTIN HUNTSVILLE AL,"600,000,000",$$$$,US,MADISON,AL,34.72772,-86.64789,694,0.20,14Q7,16Q7,20220202,DMT,,
99998,LC3,INTELLIGENCE FACILITIES,MISSILE AND SPACE INTELLIGENCE CENTER,1,,US,MADISON,AL,34.64469,-86.65751,614,0.10,09P0,12P0,20220202,DMT,,
40800,ECON,NASA FACILITIES,NASA SPACE FLIGHT CENTER (MARSHALL) HUNTSVILLE AL,1,,US,MADISON,AL,34.65083,-86.67101,593,1.0,09P0,12P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 130 COMER GA,"59,290",CERT_HP,US,MADISON,AL,34.15161,-83.14296,719,0.05,11Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,NORTHROP GRUMMAN HUNTSVILLE AL,"2,600,000,000",$$$$,US,MADISON,AL,34.72191,-86.65398,665,0.10,14Q7,16Q7,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,NS COFC HUNTSVILLE AL,1,,US,MADISON,AL,34.64681,-86.75991,603,0.40,11Q5,13Q5,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,RAYTHEON HUNTSVILLE AL,"360,000,000",$$$$,US,MADISON,AL,34.71495,-86.69363,706,0.05,14Q7,16Q7,20220202,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",REDSTONE AAF,1,EMB/YR,US,MADISON,AL,34.67865,-86.68478,665,0.70,09P0,12P0,20220202,DMT,,
75200,OMT,MILITARY BASES,REDSTONE ARSENAL,1,,US,MADISON,AL,34.63272,-86.65720,633,5.5,09P0,12P0,20220201,DMT,,
47100,ECON,LOCKS,BLACK WARRIOR-TOMBIGBEE WATERWAY SYSTEM LOCK & DAM (DEMOPOLIS),"150,000",ACRE-FT,US,MARENGO,AL,32.52017,-87.88030,72,0.02,39P0,39P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",DEMOPOLIS REGIONAL,0,EMB/YR,US,MARENGO,AL,32.46383,-87.95406,100,0.50,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 090 MYRTLEWOOD AL,"80,370",CERT_HP,US,MARENGO,AL,32.20332,-87.94937,244,0.10,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TENN 550 HAMILTON AL,"29,600",CERT_HP,US,MARION,AL,34.23541,-88.07609,637,0.03,11Q7,13Q7,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (CASTAIC),"1,682",MW,US,LOS ANGELES,CA,34.58724,-118.65664,"1,535",0.05,16Q8,18Q8,20220202,DMT,,
43900,ECON,DAMS,TENNESSEE RIVER DAM (GUNTERSVILLE),"1,048,700",ACRE-FT,US,MARSHALL,AL,34.42367,-86.39222,591,0.15,39P0,41P0,20220202,DMT,,
47100,ECON,LOCKS,TENNESSEE RIVER LOCK & DAM (GUNTERSVILLE),"1,048,700",ACRE-FT,US,MARSHALL,AL,34.42550,-86.39181,575,0.02,39P0,39P0,20220202,DMT,,
75200,OMT,MILITARY BASES,ALABAMA ARNG AASF3 MOBILE,1,,US,MOBILE,AL,30.70580,-88.25282,205,0.15,09P0,12P0,20220201,DMT,,
23300,ECON,STEEL PRODUCTION,AM/NS CALVERT AL,"1,102",MT,US,MOBILE,AL,31.15193,-87.98682,43,0.80,17Q7,19Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,CGATC MOBILE,1,,US,MOBILE,AL,30.69532,-88.24187,210,0.05,09P0,12P0,20220204,DMT,,
45310,ECON,RAILROAD YARDS,CSXT SIBERT YARD AL,1,,US,MOBILE,AL,30.71662,-88.04893,8,0.60,11Q5,13Q5,20220202,DMT,,
25000,ECON,CHEMICAL MANUFACTURING,FMC MOBILE MANUFACTURING CENTER AL,"325,320",NAICS,US,MOBILE,AL,30.95327,-88.01755,35,0.25,11Q7,13Q7,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS J-12 CARSR CITRONELLE AL,1,,US,MOBILE,AL,31.03989,-88.23774,326,0.03,10Q7,10Q7,20220202,DMT,,
74300,LC3,CITY HALL,MOBILE CITY HALL,"187,041",POPULATION,US,MOBILE,AL,30.68910,-88.04253,13,0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",MOBILE DOWNTOWN,"1,087",EMB/YR,US,MOBILE,AL,30.62678,-88.06808,20,1.2,09P0,12P0,20201015,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",MOBILE REGIONAL,"328,245",EMB/YR,US,MOBILE,AL,30.69142,-88.24283,211,1.2,09P0,12P0,20220204,DMT,CHANGED CATCODE TO 80020,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION FLDR 11 & 11A MOUNT VERNON AL,"102,400",CERT_HP,US,MOBILE,AL,31.11658,-88.01260,46,0.10,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION FLDR 44 MOBILE AL,"3,335",CERT_HP,US,MOBILE,AL,30.63544,-88.36308,135,0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION FLDR 82 CITRONELLE AL,"28,000",CERT_HP,US,MOBILE,AL,31.04213,-88.34190,189,0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION GSPL AIRPORT ROAD AL,"7,105",CERT_HP,US,MOBILE,AL,30.63529,-88.36311,135,0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION GSPL WHISTLER JUNCTION AL,"4,680",CERT_HP,US,MOBILE,AL,30.75725,-88.15505,210,0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 082 CODEN AL,"25,766",CERT_HP,US,MOBILE,AL,30.40032,-88.17562,17,0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRAN 083 CITRONELLE AL,"15,000",CERT_HP,US,MOBILE,AL,31.08402,-88.31937,270,0.02,11Q7,13Q7,20220202,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,NOURYON FUNCTIONAL AXIS AL,570,MTPD,US,MOBILE,AL,30.96889,-88.02139,41,0.05,11Q7,13Q7,20220202,DMT,,
21110,ECON,OIL REFINERIES,SHELL SARALAND,"91,575",BBLPD,US,MOBILE,AL,30.78915,-88.05622,10,0.20,13Q7,15Q7,20220202,DMT,,
23300,ECON,STEEL PRODUCTION,SSAB AXIS STEEL MOBILE AL,"1,378",MT,US,MOBILE,AL,30.94184,-88.01218,31,0.50,17Q7,19Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ROXBORO,"2,558",MW,US,PERSON,NC,36.48327,-79.07263,424,0.13,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CHALK POINT,"2,553",MW,US,PRINCE GEORGE'S,MD,38.54329,-76.68413,15,0.28,14Q7,18Q7,20220202,DMT,,
47100,ECON,LOCKS,ALABAMA RIVER LOCK & DAM (CLAIBORNE),"96,300",ACRE-FT,US,MONROE,AL,31.61504,-87.55040,23,0.02,39P0,39P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",MONROE COUNTY AEROPLEX,0,EMB/YR,US,MONROE,AL,31.45806,-87.35103,420,0.60,09P0,12P0,20201015,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",187TH FW (F-16C/D),1,FS,US,MONTGOMERY,AL,32.30451,-86.40014,201,0.10,12P0,14P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (MTGMALMT),1,,US,MONTGOMERY,AL,32.37535,-86.30854,208,0.02,10Q6,12Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",908TH AW (C-130H),1,AS,US,MONTGOMERY,AL,32.37893,-86.36127,167,0.45,12P0,14P0,20220202,DMT,,
75200,OMT,MILITARY BASES,ALABAMA ARNG AASF1 RW SHEPHERD HOPE HULL,1,,US,MONTGOMERY,AL,32.28711,-86.39516,235,0.20,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,ALABAMA ARNG JFHQ MONTGOMERY,1,,US,MONTGOMERY,AL,32.40583,-86.25936,215,0.20,09P0,12P0,20220201,DMT,,
91400,LC3,STATE AREA HQ,ALABAMA NG JFHQ MONTGOMERY AL,1,,US,MONTGOMERY,AL,32.40595,-86.25948,187,0.20,10P0,12P0,20220202,DMT,,
